"geoid","measure","value","region_type","year","measure_type"
"51059480502","Food Insecure proportion",0.0672565721281465,"tract",2022,"proportion"
"51059480502","Food Secure proportion",0.802436768003488,"tract",2022,"proportion"
"51059480503","At-Risk High households",13,"tract",2022,"count"
"51059480503","At-Risk Low households",41,"tract",2022,"count"
"51059480503","At-Risk Medium households",30,"tract",2022,"count"
"51059480503","Food Insecure households",47,"tract",2022,"count"
"51059480503","Food Secure households",1054,"tract",2022,"count"
"51059480503","Total households",1184,"tract",2022,"count"
"51059480503","At-Risk High proportion",0.0108443423385972,"tract",2022,"proportion"
"51059480503","At-Risk Low proportion",0.0349064514597219,"tract",2022,"proportion"
"51059480503","At-Risk Medium proportion",0.0249728613273236,"tract",2022,"proportion"
"51059480503","Food Insecure proportion",0.0394129292692717,"tract",2022,"proportion"
"51059480503","Food Secure proportion",0.889863415605086,"tract",2022,"proportion"
"51059480504","At-Risk High households",11,"tract",2022,"count"
"51059480504","At-Risk Low households",74,"tract",2022,"count"
"51059480504","At-Risk Medium households",23,"tract",2022,"count"
"51059480504","Food Insecure households",112,"tract",2022,"count"
"51059480504","Food Secure households",531,"tract",2022,"count"
"51059480504","Total households",752,"tract",2022,"count"
"51059480504","At-Risk High proportion",0.0149943548712014,"tract",2022,"proportion"
"51059480504","At-Risk Low proportion",0.0983420330437268,"tract",2022,"proportion"
"51059480504","At-Risk Medium proportion",0.030479612871664,"tract",2022,"proportion"
"51059480504","Food Insecure proportion",0.149233808790565,"tract",2022,"proportion"
"51059480504","Food Secure proportion",0.706950190422843,"tract",2022,"proportion"
"51059480505","At-Risk High households",12,"tract",2022,"count"
"51059480505","At-Risk Low households",111,"tract",2022,"count"
"51059480505","At-Risk Medium households",31,"tract",2022,"count"
"51059480505","Food Insecure households",178,"tract",2022,"count"
"51059480505","Food Secure households",1167,"tract",2022,"count"
"51059480505","Total households",1499,"tract",2022,"count"
"51059480505","At-Risk High proportion",0.00806076349904643,"tract",2022,"proportion"
"51059480505","At-Risk Low proportion",0.0737681406771701,"tract",2022,"proportion"
"51059480505","At-Risk Medium proportion",0.0209553443754231,"tract",2022,"proportion"
"51059480505","Food Insecure proportion",0.118677915443623,"tract",2022,"proportion"
"51059480505","Food Secure proportion",0.778537836004738,"tract",2022,"proportion"
"51059480801","At-Risk High households",38,"tract",2022,"count"
"51059480801","At-Risk Low households",183,"tract",2022,"count"
"51059480801","At-Risk Medium households",87,"tract",2022,"count"
"51059480801","Food Insecure households",274,"tract",2022,"count"
"51059480801","Food Secure households",1272,"tract",2022,"count"
"51059480801","Total households",1853,"tract",2022,"count"
"51059480801","At-Risk High proportion",0.0206529914887995,"tract",2022,"proportion"
"51059480801","At-Risk Low proportion",0.0985191996173552,"tract",2022,"proportion"
"51059480801","At-Risk Medium proportion",0.0471302999222442,"tract",2022,"proportion"
"51059480801","Food Insecure proportion",0.147629255590872,"tract",2022,"proportion"
"51059480801","Food Secure proportion",0.686068253380729,"tract",2022,"proportion"
"51059480802","At-Risk High households",18,"tract",2022,"count"
"51059480802","At-Risk Low households",123,"tract",2022,"count"
"51059480802","At-Risk Medium households",44,"tract",2022,"count"
"51059480802","Food Insecure households",183,"tract",2022,"count"
"51059480802","Food Secure households",991,"tract",2022,"count"
"51059480802","Total households",1359,"tract",2022,"count"
"51059480802","At-Risk High proportion",0.0130499692203593,"tract",2022,"proportion"
"51059480802","At-Risk Low proportion",0.0907996935701908,"tract",2022,"proportion"
"51059480802","At-Risk Medium proportion",0.0322524542482328,"tract",2022,"proportion"
"51059480802","Food Insecure proportion",0.134898173330724,"tract",2022,"proportion"
"51059480802","Food Secure proportion",0.728999709630493,"tract",2022,"proportion"
"51059480901","At-Risk High households",46,"tract",2022,"count"
"51059480901","At-Risk Low households",186,"tract",2022,"count"
"51059480901","At-Risk Medium households",78,"tract",2022,"count"
"51059480901","Food Insecure households",423,"tract",2022,"count"
"51059480901","Food Secure households",1051,"tract",2022,"count"
"51059480901","Total households",1783,"tract",2022,"count"
"51059480901","At-Risk High proportion",0.0257475906305425,"tract",2022,"proportion"
"51059480901","At-Risk Low proportion",0.104196023305317,"tract",2022,"proportion"
"51059480901","At-Risk Medium proportion",0.043646277837695,"tract",2022,"proportion"
"51059480901","Food Insecure proportion",0.237189445198923,"tract",2022,"proportion"
"51059480901","Food Secure proportion",0.589220663027523,"tract",2022,"proportion"
"51059480902","At-Risk High households",40,"tract",2022,"count"
"51059480902","At-Risk Low households",173,"tract",2022,"count"
"51059480902","At-Risk Medium households",60,"tract",2022,"count"
"51059480902","Food Insecure households",340,"tract",2022,"count"
"51059480902","Food Secure households",767,"tract",2022,"count"
"51059480902","Total households",1380,"tract",2022,"count"
"51059480902","At-Risk High proportion",0.0292308611519065,"tract",2022,"proportion"
"51059480902","At-Risk Low proportion",0.125354685306525,"tract",2022,"proportion"
"51059480902","At-Risk Medium proportion",0.0435554523179318,"tract",2022,"proportion"
"51059480902","Food Insecure proportion",0.246316582397275,"tract",2022,"proportion"
"51059480902","Food Secure proportion",0.555542418826361,"tract",2022,"proportion"
"51059480903","At-Risk High households",36,"tract",2022,"count"
"51059480903","At-Risk Low households",181,"tract",2022,"count"
"51059480903","At-Risk Medium households",72,"tract",2022,"count"
"51059480903","Food Insecure households",365,"tract",2022,"count"
"51059480903","Food Secure households",824,"tract",2022,"count"
"51059480903","Total households",1478,"tract",2022,"count"
"51059480903","At-Risk High proportion",0.0240204595764813,"tract",2022,"proportion"
"51059480903","At-Risk Low proportion",0.12267094533446,"tract",2022,"proportion"
"51059480903","At-Risk Medium proportion",0.0489918340835779,"tract",2022,"proportion"
"51059480903","Food Insecure proportion",0.24685029337525,"tract",2022,"proportion"
"51059480903","Food Secure proportion",0.557466467630231,"tract",2022,"proportion"
"51059481000","At-Risk High households",103,"tract",2022,"count"
"51059481000","At-Risk Low households",274,"tract",2022,"count"
"51059481000","At-Risk Medium households",85,"tract",2022,"count"
"51059481000","Food Insecure households",554,"tract",2022,"count"
"51059481000","Food Secure households",985,"tract",2022,"count"
"51059481000","Total households",2001,"tract",2022,"count"
"51059481000","At-Risk High proportion",0.0517113280630019,"tract",2022,"proportion"
"51059481000","At-Risk Low proportion",0.137146179010472,"tract",2022,"proportion"
"51059481000","At-Risk Medium proportion",0.0422216921504068,"tract",2022,"proportion"
"51059481000","Food Insecure proportion",0.276856488821235,"tract",2022,"proportion"
"51059481000","Food Secure proportion",0.492064311954885,"tract",2022,"proportion"
"51059481101","At-Risk High households",13,"tract",2022,"count"
"51059481101","At-Risk Low households",168,"tract",2022,"count"
"51059481101","At-Risk Medium households",50,"tract",2022,"count"
"51059481101","Food Insecure households",73,"tract",2022,"count"
"51059481101","Food Secure households",972,"tract",2022,"count"
"51059481101","Total households",1277,"tract",2022,"count"
"51059481101","At-Risk High proportion",0.0099668187595477,"tract",2022,"proportion"
"51059481101","At-Risk Low proportion",0.131643867173034,"tract",2022,"proportion"
"51059481101","At-Risk Medium proportion",0.0393919637369604,"tract",2022,"proportion"
"51059481101","Food Insecure proportion",0.0574713061565698,"tract",2022,"proportion"
"51059481101","Food Secure proportion",0.761526044173888,"tract",2022,"proportion"
"51059481102","At-Risk High households",39,"tract",2022,"count"
"51059481102","At-Risk Low households",153,"tract",2022,"count"
"51059481102","At-Risk Medium households",46,"tract",2022,"count"
"51059481102","Food Insecure households",188,"tract",2022,"count"
"51059481102","Food Secure households",942,"tract",2022,"count"
"51059481102","Total households",1368,"tract",2022,"count"
"51059481102","At-Risk High proportion",0.0284907026839658,"tract",2022,"proportion"
"51059481102","At-Risk Low proportion",0.111805547450661,"tract",2022,"proportion"
"51059481102","At-Risk Medium proportion",0.0337184092734626,"tract",2022,"proportion"
"51059481102","Food Insecure proportion",0.137432768336045,"tract",2022,"proportion"
"51059481102","Food Secure proportion",0.688552572255866,"tract",2022,"proportion"
"51059481103","At-Risk High households",33,"tract",2022,"count"
"51059481103","At-Risk Low households",168,"tract",2022,"count"
"51059481103","At-Risk Medium households",58,"tract",2022,"count"
"51059481103","Food Insecure households",286,"tract",2022,"count"
"51059481103","Food Secure households",566,"tract",2022,"count"
"51059481103","Total households",1112,"tract",2022,"count"
"51059481103","At-Risk High proportion",0.0300559369014562,"tract",2022,"proportion"
"51059481103","At-Risk Low proportion",0.15142948179086,"tract",2022,"proportion"
"51059481103","At-Risk Medium proportion",0.0518092023425237,"tract",2022,"proportion"
"51059481103","Food Insecure proportion",0.257582756263719,"tract",2022,"proportion"
"51059481103","Food Secure proportion",0.509122622701441,"tract",2022,"proportion"
"51059481104","At-Risk High households",40,"tract",2022,"count"
"51059481104","At-Risk Low households",135,"tract",2022,"count"
"51059481104","At-Risk Medium households",45,"tract",2022,"count"
"51059481104","Food Insecure households",157,"tract",2022,"count"
"51059481104","Food Secure households",659,"tract",2022,"count"
"51059481104","Total households",1036,"tract",2022,"count"
"51059481104","At-Risk High proportion",0.0381530271679277,"tract",2022,"proportion"
"51059481104","At-Risk Low proportion",0.130324774326482,"tract",2022,"proportion"
"51059481104","At-Risk Medium proportion",0.0438847753621187,"tract",2022,"proportion"
"51059481104","Food Insecure proportion",0.15181964139893,"tract",2022,"proportion"
"51059481104","Food Secure proportion",0.635817781744541,"tract",2022,"proportion"
"51059481105","At-Risk High households",27,"tract",2022,"count"
"51059481105","At-Risk Low households",67,"tract",2022,"count"
"51059481105","At-Risk Medium households",35,"tract",2022,"count"
"51059481105","Food Insecure households",101,"tract",2022,"count"
"51059481105","Food Secure households",1353,"tract",2022,"count"
"51059481105","Total households",1583,"tract",2022,"count"
"51059481105","At-Risk High proportion",0.0170159549884042,"tract",2022,"proportion"
"51059481105","At-Risk Low proportion",0.0420735731411442,"tract",2022,"proportion"
"51059481105","At-Risk Medium proportion",0.0219237642344616,"tract",2022,"proportion"
"51059481105","Food Insecure proportion",0.0641239658813362,"tract",2022,"proportion"
"51059481105","Food Secure proportion",0.854862741754654,"tract",2022,"proportion"
"51059481106","At-Risk High households",38,"tract",2022,"count"
"51059481106","At-Risk Low households",75,"tract",2022,"count"
"51059481106","At-Risk Medium households",61,"tract",2022,"count"
"51059481106","Food Insecure households",146,"tract",2022,"count"
"51059481106","Food Secure households",1514,"tract",2022,"count"
"51059481106","Total households",1833,"tract",2022,"count"
"51059481106","At-Risk High proportion",0.0206134225390647,"tract",2022,"proportion"
"51059481106","At-Risk Low proportion",0.0408159207479671,"tract",2022,"proportion"
"51059481106","At-Risk Medium proportion",0.0331918835394737,"tract",2022,"proportion"
"51059481106","Food Insecure proportion",0.0795085751648055,"tract",2022,"proportion"
"51059481106","Food Secure proportion",0.825870198008689,"tract",2022,"proportion"
"51059481201","At-Risk High households",6,"tract",2022,"count"
"51059481201","At-Risk Low households",15,"tract",2022,"count"
"51059481201","At-Risk Medium households",17,"tract",2022,"count"
"51059481201","Food Insecure households",26,"tract",2022,"count"
"51059481201","Food Secure households",309,"tract",2022,"count"
"51059481201","Total households",373,"tract",2022,"count"
"51059481201","At-Risk High proportion",0.0153025524197885,"tract",2022,"proportion"
"51059481201","At-Risk Low proportion",0.040977991827669,"tract",2022,"proportion"
"51059481201","At-Risk Medium proportion",0.0458123494986148,"tract",2022,"proportion"
"51059481201","Food Insecure proportion",0.0687438555577393,"tract",2022,"proportion"
